time,open,high,low,close,volume,I,y,b,f,c,x
1638632520000,5.895,5.9002,5.86,5.8773,18639,1638632579999,109540.6262,252,9990,58714.5075,0
1638632580000,5.8758,5.8801,5.8275,5.8483,13417,1638632639999,78532.388,381,4257,24921.7269,0
1638632640000,5.858,5.8917,5.8526,5.8633,11407,1638632699999,67025.3187,293,6302,37024.9428,0
1638632700000,5.8608,5.8734,5.8257,5.8257,22389,1638632759999,130628.5158,305,15940,92958.881,0
1638632760000,5.8255,5.8433,5.7882,5.7984,16349,1638632819999,95007.3738,511,4397,25538.0632,0
1638632820000,5.7971,5.8116,5.7661,5.7751,13194,1638632879999,76362.9513,311,6096,35287.7148,0
1638632880000,5.7754,5.8277,5.7704,5.8108,30036,1638632939999,174171.321,269,24801,143811.5229,0
1638632940000,5.811,5.8335,5.811,5.817,7035,1638632999999,40965.1979,169,2998,17466.4344,0
1638633000000,5.8248,5.8297,5.7805,5.7872,27517,1638633059999,159644.1846,187,2566,14869.7049,0
1638633060000,5.79,5.8112,5.7873,5.804,6589,1638633119999,38231.8795,67,4205,24403.1309,0
1638633120000,5.8037,5.8489,5.8024,5.8423,17005,1638633179999,99048.5781,271,15291,89067.6438,0
1638633180000,5.842,5.8467,5.8097,5.8223,17997,1638633239999,104983.7462,139,6831,39854.1053,0
1638633240000,5.8157,5.84,5.804,5.84,14194,1638633299999,82498.9645,155,5167,30059.4287,0
1638633300000,5.8405,5.8425,5.8031,5.8045,12109,1638633359999,70468.6419,151,4020,23395.983,0
1638633360000,5.8101,5.8101,5.7831,5.7881,19284,1638633419999,111722.7052,240,5661,32806.2398,0
1638633420000,5.7878,5.8145,5.7878,5.8079,3424,1638633479999,19883.3751,47,1881,10923.4151,0
1638633480000,5.81,5.8149,5.8005,5.8088,9529,1638633539999,55337.67,63,2957,17181.2221,0
1638633540000,5.815,5.8325,5.8031,5.8232,9431,1638633599999,54883.1967,174,5821,33893.7962,0
1638633600000,5.8167,5.8171,5.7865,5.8041,28210,1638633659999,163558.7537,224,10035,58223.5521,0
1638633660000,5.8041,5.832,5.7919,5.8248,20352,1638633719999,118134.1527,162,17649,102439.0468,0
1638633720000,5.8291,5.8999,5.8223,5.8959,36430,1638633779999,213878.8367,652,31238,183425.2289,0
1638633780000,5.8942,5.97,5.8876,5.9373,125084,1638633839999,742720.566,1518,99322,589506.7946,0
1638633840000,5.9323,5.9554,5.908,5.9447,22765,1638633899999,135075.9776,411,12892,76546.2224,0
1638633900000,5.9505,5.9548,5.9001,5.928,44936,1638633959999,266593.8945,542,20057,119034.4612,0
1638633960000,5.9279,5.961,5.9,5.961,33814,1638634019999,200853.4126,362,26273,156292.3372,0
1638634020000,5.961,5.9702,5.9032,5.9086,47347,1638634079999,280912.0828,469,16182,96324.5061,0
1638634080000,5.9033,5.911,5.8475,5.8475,70589,1638634139999,415492.4025,704,13390,78880.7719,0
1638634140000,5.8476,5.8499,5.791,5.7995,45445,1638634199999,264306.4942,735,24570,142925.0402,0
1638634200000,5.7998,5.8058,5.7221,5.7398,54631,1638634259999,314620.7607,858,21505,123931.3007,0
1638634260000,5.7437,5.7752,5.7306,5.7485,31065,1638634319999,178706.5716,226,9545,54909.4008,0
1638634320000,5.7525,5.7953,5.752,5.7855,25101,1638634379999,145027.4102,276,20286,117216.9011,0
1638634380000,5.7875,5.8073,5.7705,5.8064,17698,1638634439999,102453.1041,159,10011,57992.7632,0
1638634440000,5.8005,5.8097,5.7826,5.8076,4943,1638634499999,28684.4211,60,2182,12667.9997,0
1638634500000,5.8051,5.8051,5.7746,5.7746,17873,1638634559999,103467.0801,79,1015,5876.7237,0
1638634560000,5.7731,5.8299,5.7566,5.8299,25131,1638634619999,145436.0514,335,18880,109350.3653,0
1638634620000,5.8301,5.9042,5.8301,5.8841,55978,1638634679999,328709.3783,1071,39519,232124.9531,0
1638634680000,5.8942,5.961,5.8855,5.9044,78123,1638634739999,463180.8901,1220,57554,341510.8042,0
1638634740000,5.9032,5.9774,5.8695,5.9271,90986,1638634799999,539160.6974,1481,57608,341790.3813,0
1638634800000,5.9281,5.9452,5.8974,5.9069,22231,1638634859999,131629.1057,262,13216,78296.4674,0
1638634860000,5.9081,5.9373,5.89,5.8988,81089,1638634919999,478670.5596,453,56377,332750.1443,0
1638634920000,5.8982,5.9,5.868,5.8762,25439,1638634979999,149790.5597,249,12103,71307.6774,0
1638634980000,5.8799,5.8821,5.8406,5.8637,26610,1638635039999,155949.2617,328,12684,74450.3269,0
1638635040000,5.8623,5.9078,5.85,5.9,19166,1638635099999,112581.6429,261,11316,66591.8163,0
1638635100000,5.9076,5.9077,5.8439,5.9042,23512,1638635159999,138268.114,436,11408,67151.9874,0
1638635160000,5.9043,5.9048,5.8772,5.8869,12893,1638635219999,75903.3117,80,3579,21068.5636,0
1638635220000,5.8868,5.9,5.8767,5.8956,19093,1638635279999,112580.629,98,15061,88843.0919,0
1638635280000,5.8962,5.8984,5.8599,5.8799,9908,1638635339999,58258.0564,132,1688,9929.5493,0
1638635340000,5.88,5.89,5.8747,5.8856,7287,1638635399999,42896.9803,71,2528,14882.209,0
1638635400000,5.8862,5.9256,5.8862,5.9256,17980,1638635459999,106113.3163,245,16521,97492.8229,0
1638635460000,5.9259,5.93,5.9114,5.92,7321,1638635519999,43343.7492,109,2712,16064.6238,0
1638635520000,5.92,5.92,5.8811,5.8856,10752,1638635579999,63451.2754,194,2709,15991.2428,0
1638635580000,5.8902,5.8902,5.8648,5.8701,18008,1638635639999,105891.8957,185,3197,18785.3994,0
1638635640000,5.8705,5.9114,5.8672,5.8916,11598,1638635699999,68357.5307,190,8019,47287.1973,0
1638635700000,5.8923,5.8923,5.8711,5.8711,7945,1638635759999,46714.6554,71,1083,6368.6057,0
1638635760000,5.8711,5.9048,5.8711,5.9016,4000,1638635819999,23545.7623,61,2144,12606.7307,0
1638635820000,5.9016,5.9112,5.8627,5.9004,22969,1638635879999,135362.1024,337,14793,87213.0018,0
1638635880000,5.9012,5.9019,5.875,5.8839,7536,1638635939999,44342.1687,77,4756,27975.1378,0
1638635940000,5.8822,5.8839,5.87,5.8734,4842,1638635999999,28466.0106,75,3641,21407.8463,0
1638636000000,5.8701,5.8788,5.8143,5.8352,54876,1638636059999,320503.4952,772,23746,138471.7295,0
1638636060000,5.8232,5.8387,5.801,5.8186,20836,1638636119999,121289.7027,213,12493,72768.9539,0
1638636120000,5.823,5.8416,5.811,5.811,15328,1638636179999,89351.3254,135,11903,69387.1143,0
1638636180000,5.8117,5.8248,5.8011,5.8077,6410,1638636239999,37245.4209,73,1383,8041.2114,0
1638636240000,5.8077,5.812,5.7828,5.8,28536,1638636299999,165424.6992,294,22066,127933.3865,0
1638636300000,5.8077,5.8099,5.7684,5.7959,76418,1638636359999,443098.3927,232,7150,41421.1256,0
1638636360000,5.7868,5.7915,5.6991,5.7413,104312,1638636419999,598740.4236,1349,51392,294922.7012,0
1638636420000,5.7346,5.7885,5.7309,5.7401,29654,1638636479999,170860.595,420,18550,106851.6083,0
1638636480000,5.745,5.7642,5.7258,5.7528,24035,1638636539999,138104.1409,176,7053,40494.372,0
1638636540000,5.748,5.7682,5.7306,5.7462,11890,1638636599999,68398.8735,133,7754,44599.9094,0
1638636600000,5.7416,5.7496,5.7168,5.7496,13356,1638636659999,76546.9476,145,4546,26057.1367,0
1638636660000,5.7416,5.7937,5.7381,5.7749,18906,1638636719999,109186.6397,294,16449,94998.0929,0
1638636720000,5.7742,5.7828,5.7493,5.7653,11300,1638636779999,65103.0442,132,4367,25181.7354,0
1638636780000,5.7705,5.8133,5.7697,5.811,15251,1638636839999,88463.0966,236,13197,76571.2318,0
1638636840000,5.8134,5.8192,5.7846,5.7846,10038,1638636899999,58189.1076,154,1610,9344.6973,0
1638636900000,5.7897,5.7966,5.77,5.787,11445,1638636959999,66152.7372,136,4977,28775.3892,0
1638636960000,5.7881,5.7894,5.7568,5.764,6015,1638637019999,34730.8973,120,1887,10892.1334,0
1638637020000,5.7664,5.781,5.7409,5.7409,5426,1638637079999,31273.8118,141,2721,15704.1922,0
1638637080000,5.7407,5.7487,5.6713,5.7002,38354,1638637139999,218880.4995,644,14983,85401.9665,0
1638637140000,5.6977,5.7263,5.6894,5.7051,15579,1638637199999,88928.9375,176,10581,60377.026,0
1638637200000,5.708,5.7417,5.708,5.7416,8300,1638637259999,47559.2397,140,5949,34087.684,0
1638637260000,5.7346,5.7397,5.7036,5.7085,6296,1638637319999,35984.4883,78,3623,20708.2416,0
